FID,wkb_geometry,id,parkomat_id,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.190,POINT (12.587782592266441 55.68655982648768),319,4218,1916,GRØN,KA,FREDERICIAGADE,52,Inventarzone,2000151,2010-03-01,
parkomat.191,POINT (12.586811562541243 55.68672465726292),320,4219,1916,GRØN,KA,FREDERICIAGADE,51,Husmur,2000151,2010-03-01,
parkomat.192,POINT (12.585434086240012 55.68709647527537),321,4220,1916,GRØN,KA,FREDERICIAGADE,80C,,2000151,2010-03-01,
parkomat.193,POINT (12.587955792544507 55.6870685435668),322,4214,0716,GRØN,KA,BORGERGADE,97,,2000151,2010-03-01,
parkomat.194,POINT (12.589407061407867 55.68753128120241),323,4221,2188,GRØN,KA,GERNERSGADE,5,Husmur,2000151,2010-03-01,
parkomat.195,POINT (12.588946658033935 55.686931705715715),324,4234,6272,GRØN,KA,SKT PAULS GADE,7,Husmur,2000151,2010-03-01,
parkomat.196,POINT (12.574635163637986 55.685183675988995),357,2734,8612,RØD,NV,Øster voldgade,2C,"Blivende, eksisterende fortovsø",2000164,2010-03-01,
parkomat.197,POINT (12.583902525785541 55.68230244495763),358,2735,0716,GRØN,KN,Borgergade,2,"Blivende, eksisterende fortovsø",2000166,2010-03-01,
parkomat.198,POINT (12.58441824769132 55.68290211780709),359,2736,0716,GRØN,KN,Borgergade,14,"Blivende, eksisterende fortovsø",2000166,2010-03-01,
parkomat.199,POINT (12.58510582117081 55.68367288461388),360,2737,0716,GRØN,KN,Borgergade,16,"Blivende, eksisterende fortovsø",2000166,2010-03-01,
parkomat.200,POINT (12.576173815308469 55.67514837973006),361,2738,1956,RØD,RH,Frederiksholms Kanal,12,,2000169,2010-03-01,
parkomat.201,POINT (12.581776834200864 55.682455455197214),362,2739,2272,RØD,KN,Gothersgade,52,,2000162,2010-03-01,
parkomat.202,POINT (12.569536311821388 55.672131560806164),363,3515,7444,GRØN,RH,Tietgensgade,31,,2000179,2010-03-01,
parkomat.203,POINT (12.570786336968286 55.6725949621841),364,3516,7444,GRØN,RH,Tietgensgade,0,,2000179,2010-03-01,
parkomat.204,POINT (12.570278525428229 55.686686391583606),365,3517,8588,GRØN,NV,Øster Farimagsgade,0,,2000164,2010-03-01,
parkomat.205,POINT (12.561760987351398 55.672935373903584),366,3593,1180,GRØN,VP,Colbjørnsensgade,5,"Blivende, eksisterende fortovsø",2000179,2010-03-01,
parkomat.206,POINT (12.562155105276153 55.67236797163409),367,3594,1180,GRØN,VP,Colbjørnsensgade,9,,2000179,2010-03-01,
parkomat.207,POINT (12.562707713916378 55.67165203304515),368,3595,1180,GRØN,VP,Colbjørnsensgade,15,,2000179,2010-03-01,
parkomat.208,POINT (12.586422236756025 55.681175872540884),369,3649,3852,RØD,CH,Kongens Nytorv,8,,2000181,2010-03-01,
parkomat.209,POINT (12.554673858337175 55.673052303556815),370,3650,0308,GRØN,VB,Bagerstræde,6,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.210,POINT (12.573694901639414 55.691957869593224),371,3718,8608,GRØN,ØV,Øster Søgade,54,,2000164,2010-03-01,
parkomat.211,POINT (12.575330212662102 55.69310467879765),372,3719,8608,GRØN,ØV,Øster Søgade,72,,2000164,2010-03-01,
parkomat.212,POINT (12.567757477070018 55.68473355667697),373,3720,5220,GRØN,NV,Nørre Farimagsgade,61,Husmur,2000164,2010-03-01,
parkomat.213,POINT (12.581329918545094 55.68042196487563),374,3847,0192,RØD,KN,Antonigade,9,Eksisterende fortovsø,2000162,2010-03-01,
parkomat.214,POINT (12.580797338968765 55.68208149717872),375,3848,1112,RØD,KN,Christian IX'S Gade,5,,2000162,2010-03-01,
parkomat.215,POINT (12.580325567023555 55.68166278269749),376,3849,2104,RØD,KN,Gammel Mønt,33,,2000162,2010-03-01,
parkomat.216,POINT (12.576074189814413 55.676767574100765),377,3971,3796,RØD,RH,Knabrostræde,25,"Blivende, eksisterende fortovsø",2000168,2010-03-01,
parkomat.217,POINT (12.57438204043561 55.67795781413715),378,3972,3796,RØD,RH,Knabrostræde,3,"Blivende, eksisterende fortovsø",2000168,2010-03-01,
parkomat.218,POINT (12.575120333810322 55.677301205368465),379,3973,3796,RØD,RH,Knabrostræde,16,"Blivende, eksisterende fortovsø",2000168,2010-03-01,
parkomat.219,POINT (12.5770417855097 55.67777718824921),380,3974,3832,RØD,RH,Kompagnistræde,17,"Blivende, eksisterende fortovsø",2000168,2010-03-01,
parkomat.220,POINT (12.585033142162269 55.67838707720317),381,3975,4092,RØD,KN,Laksegade,4,,2000181,2010-03-01,
parkomat.221,POINT (12.584410374636693 55.6780931374639),382,3976,4092,RØD,KN,Laksegade,10,"Blivende, eksisterende fortovsø",2000181,2010-03-01,
parkomat.222,POINT (12.569724586504195 55.67807112696693),383,3977,4176,RØD,NV,Larsbjørnsstræde,5,,2000163,2010-03-01,
parkomat.223,POINT (12.569572801020874 55.68002406797681),384,3978,4180,RØD,NV,Larslejsstræde,7,"Blivende, eksisterende fortovsø",2000163,2010-03-01,
parkomat.224,POINT (12.571803621548124 55.67641405160984),385,3979,4196,RØD,RH,Lavendelstræde,7,Eksisterende fortovsø,2000178,2010-03-01,
parkomat.225,POINT (12.583486989793117 55.679532421510544),386,3980,4288,RØD,KN,Lille Kongensgade,16,,2000181,2010-03-01,
parkomat.226,POINT (12.582053484301088 55.67922051891793),387,3981,4288,RØD,KN,Lille Kongensgade,36,,2000181,2010-03-01,
parkomat.227,POINT (12.577899921564791 55.67156814273024),388,4027,1132,GRØN,RH,Christians Brygge,24,,2000179,2010-03-01,
parkomat.228,POINT (12.590681622239426 55.67795432600318),389,4028,1188,GRØN,KN,Cort Adelers Gade,9,Eksisterende fortovsø,2000181,2010-03-01,
parkomat.229,POINT (12.590174051716026 55.67714800864342),390,1299,2700,GRØN,KN,Havnegade,37,Inventarzone,2000181,2010-03-01,
parkomat.230,POINT (12.591498375728628 55.67781970755515),391,1298,2700,GRØN,KN,Havnegade,45,Eksisterende fortovsø,2000181,2010-03-01,
parkomat.231,POINT (12.592509521415467 55.67855641188637),392,1297,2700,GRØN,KN,Havnegade,51,Inventarzone,2000181,2010-03-01,
parkomat.232,POINT (12.591568063001471 55.678447511575804),393,4036,2844,GRØN,KN,Herluf Trolles Gade,24,,2000181,2010-03-01,
parkomat.233,POINT (12.589180401651234 55.67920099753391),394,4035,2844,GRØN,KN,Herluf Trolles Gade,5,"Blivende, eksisterende fortovsø",2000181,2010-03-01,
parkomat.234,POINT (12.590616805117948 55.67885827756184),395,4037,2964,GRØN,KN,Holbergsgade,23,Eksisterende fortovsø,2000181,2010-03-01,
parkomat.235,POINT (12.562291194287251 55.6818761077477),396,4083,7708,GRØN,NV,Turesensgade,22,,2000164,2010-03-01,
parkomat.236,POINT (12.566577483030551 55.68455174223546),397,4084,8144,GRØN,NV,Vendersgade,21,,2000164,2010-03-01,
parkomat.237,POINT (12.56598431635851 55.68507452634243),398,4085,8144,GRØN,NV,Vendersgade,22,,2000164,2010-03-01,
parkomat.238,POINT (12.561407405257658 55.6797040257257),399,4087,5128,GRØN,VP,Nyropsgade,6,,2000179,2010-03-01,
parkomat.239,POINT (12.56088552170739 55.678410711851015),400,4088,5128,GRØN,VP,Nyropsgade,24,,2000179,2010-03-01,
parkomat.240,POINT (12.560456186351631 55.67682429534966),401,4090,5128,GRØN,VP,Nyropsgade,36,Inventarzone,2000179,2010-03-01,
parkomat.241,POINT (12.56093529599797 55.676485471489656),402,4091,5128,GRØN,VP,Nyropsgade,41,,2000179,2010-03-01,
parkomat.242,POINT (12.561115259689895 55.677136971640735),403,4092,5128,GRØN,VP,Nyropsgade,37,,2000179,2010-03-01,
parkomat.243,POINT (12.561448223743914 55.67832041563166),404,4093,5128,GRØN,VP,Nyropsgade,23,,2000179,2010-03-01,
parkomat.244,POINT (12.557932262011754 55.67804450657107),405,4139,3540,GRØN,VP,Kampmannsgade,,,2000179,2010-03-01,
parkomat.245,POINT (12.57236655339022 55.66912124248949),406,4140,4788,GRØN,RH,Mitchellsgade,7,"Blivende, eksisterende fortovsø",2000179,2010-03-01,
parkomat.246,POINT (12.57165405597267 55.669625237561824),407,4141,4788,GRØN,RH,Mitchellsgade,17,"Blivende, eksisterende fortovsø",2000179,2010-03-01,
parkomat.247,POINT (12.570186932123432 55.67065073826033),408,4142,4788,GRØN,RH,Mitchellsgade,21,,2000179,2010-03-01,
parkomat.248,POINT (12.572455194909034 55.67213360056413),409,4143,4972,GRØN,RH,Niels Brocks Gade,of.5,,2000179,2010-03-01,
parkomat.249,POINT (12.571457283879779 55.671077023118436),410,4144,4972,GRØN,RH,Niels Brocks Gade,,,2000179,2010-03-01,
parkomat.250,POINT (12.588133752941738 55.681863456446656),411,4145,0816,GRØN,KN,Bredgade,21,,2000167,2010-03-01,
parkomat.251,POINT (12.587880982230262 55.68348503890269),412,4147,1356,GRØN,KN,Dronningens Tværgade,8,,2000167,2010-03-01,
parkomat.252,POINT (12.58987337524854 55.680907820562254),413,4148,4292,GRØN,KN,Lille Strandstræde,12,,2000167,2010-03-01,
parkomat.253,POINT (12.594987595784662 55.68412558392477),414,4196,7540,GRØN,KA,Toldbodgade,-,,2000167,2010-03-01,
parkomat.254,POINT (12.595747480940222 55.685110086542686),415,4198,7540,GRØN,KA,Toldbodgade,57,Husmur,2000167,2010-03-01,
parkomat.255,POINT (12.59618822396029 55.68533324500179),416,4199,7540,GRØN,KA,TOLDBODGADE,36B,,2000167,2010-03-01,
parkomat.256,POINT (12.585665073146421 55.68457630152696),417,4200,0716,GRØN,KN,Borgergade,17D,,2000166,2010-03-01,
parkomat.257,POINT (12.583207673161034 55.68465510390184),418,4201,1356,GRØN,KN,Dronningens Tværgade,57,Ny fortovsø,2000166,2010-03-01,
parkomat.258,POINT (12.583129016681996 55.68541420572007),419,4202,3996,GRØN,KN,Kronprinsessegade,46A,"Blivende, eksisterende fortovsø",2000166,2010-03-01,
parkomat.259,POINT (12.588996556752681 55.686657971865266),325,4233,5280,GRØN,KA,OLFERT FISCHERS GADE,6,,2000151,2010-03-01,
parkomat.260,POINT (12.59199704062405 55.68546669797365),326,4180,1916,GRØN,KA,FREDERICIAGADE,16,,2000151,2010-03-01,
parkomat.261,POINT (12.593059812698886 55.68509925959454),327,4179,1916,GRØN,KA,FREDERICIAGADE,7B,,2000151,2010-03-01,
parkomat.262,POINT (12.59417031101186 55.68537218426699),328,2176,0128,GRØN,KA,AMALIEGADE,23,,2000151,2010-03-01,
parkomat.263,POINT (12.594271906920644 55.68507310382124),329,2177,0128,GRØN,KA,AMALIEGADE,24,,2000151,2010-03-01,
parkomat.1446,POINT (12.59082395581307 55.70220111666585),1768,2371,,BLÅ,RA,ØSTBANEGADE,-,,,2013-08-01,
parkomat.264,POINT (12.594894594944387 55.68589121157258),330,2179,0128,GRØN,KA,AMALIEGADE,36,,2000151,2010-03-01,
parkomat.265,POINT (12.594651512275465 55.68595287941341),331,2178,0128,GRØN,KA,AMALIEGADE,27,Husmur,2000151,2010-03-01,
parkomat.266,POINT (12.595627704149775 55.68670176020744),332,4166,0128,GRØN,KA,AMALIEGADE,44,,2000151,2010-03-01,
parkomat.267,POINT (12.595174380111121 55.68650011622038),333,4165,0128,GRØN,KA,AMALIEGADE,33,,2000151,2010-03-01,
parkomat.268,POINT (12.59585172776364 55.68739308149204),334,4167,0128,GRØN,KA,AMALIEGADE,43,,2000151,2010-03-01,
parkomat.269,POINT (12.596197996793348 55.68742466811819),335,4168,0128,GRØN,KA,AMALIEGADE,45,,2000151,2010-03-01,
parkomat.270,POINT (12.590000789655651 55.68821063143588),336,4237,6948,GRØN,KA,STORE KONGENSGADE,120,,2000151,2010-03-01,
parkomat.271,POINT (12.58969723773701 55.688759494214246),337,4239,6948,GRØN,KA,STORE KONGENSGADE,124,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.272,POINT (12.589424811145534 55.6893229798948),338,4240,6948,GRØN,KA,STORE KONGENSGADE,128,,2000151,2010-03-01,
parkomat.273,POINT (12.589138821727596 55.69000602044872),339,4241,6948,GRØN,KA,STORE KONGENSGADE,134A,,2000151,2010-03-01,
parkomat.274,POINT (12.585602323058906 55.69000526552698),340,4294,8612,GRØN,KA,ØSTER VOLDGADE,44,,2000151,2010-03-01,
parkomat.275,POINT (12.583323537536057 55.68977452662634),341,4291,8612,GRØN,KA,ØSTER VOLDGADE,28,,2000151,2010-03-01,
parkomat.276,POINT (12.583392868920008 55.689605449381176),342,4290,8612,GRØN,KA,ØSTER VOLDGADE,26,,2000151,2010-03-01,
parkomat.277,POINT (12.581962758633924 55.6893024476971),343,4288,8612,GRØN,KA,ØSTER VOLDGADE,,,2000151,2010-03-01,
parkomat.278,POINT (12.581372295346673 55.6887471553309),344,4286,8612,GRØN,KA,ØSTER VOLDGADE,10,,2000151,2010-03-01,
parkomat.279,POINT (12.580393794641045 55.68852599384346),345,4285,8612,GRØN,KA,ØSTER VOLDGADE,8,,2000151,2010-03-01,
parkomat.280,POINT (12.581185722238462 55.68676127352759),346,4282,7280,GRØN,KA,SØLVGADE,30,Eksisterende fortovsø,2000151,2010-03-01,
parkomat.281,POINT (12.588091408046113 55.68598942307956),347,4223,2900,GRØN,KA,HINDEGADE,9,Husmur,2000151,2010-03-01,
parkomat.282,POINT (12.578492487363315 55.68102377499769),348,3851,3724,RØD,KN,KLAREBODERNE,10,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.283,POINT (12.580221141247147 55.682223184763046),349,3863,4904,RØD,KN,MØNTERGADE,22,,2000162,2010-03-01,
parkomat.284,POINT (12.58735241001662 55.686350906431656),350,4213,0716,GRØN,KA,BORGERGADE,91,,2000151,2010-03-01,
parkomat.285,POINT (12.585211939673808 55.683027158546984),351,4309,4112,GRØN,KN,LANDGREVEN,9,,2000166,2010-03-01,
parkomat.286,POINT (12.585338703528084 55.688225637384214),352,4229,3996,GRØN,KA,KRONPRINSESSEGADE,51,,2000151,2010-03-01,
parkomat.287,POINT (12.563623066807647 55.67140203592789),353,2186,6816,GRØN,VP,Stampesgade,4,"Blivende, eksisterende fortovsø",2000179,2010-03-01,
parkomat.288,POINT (12.568645506862255 55.6820730498208),354,2730,4352,GRØN,NV,Linnesgade,o.f2,,2000164,2010-03-01,
parkomat.289,POINT (12.569604564311353 55.68215945313081),355,2731,5220,RØD,NV,Nørre Voldgade,3,Eksisterende fortovsø,2000164,2010-03-01,
parkomat.290,POINT (12.57342158431316 55.68444481966079),356,2732,5220,RØD,NV,Nørre Voldgade,106,Eksisterende fortovsø,2000164,2010-03-01,
parkomat.291,POINT (12.56945860635135 55.671079959731415),163,4102,6932,GRØN,RH,STOLTENBERGSGADE,,,2000179,2010-03-01,
parkomat.292,POINT (12.570593437939376 55.67205281622774),164,4104,8048,GRØN,RH,VED GLYPTOTEKET,4,Husmur,2000179,2010-03-01,
parkomat.293,POINT (12.559150295825036 55.67542939954038),165,4109,8240,GRØN,VP,VESTER SØGADE,6,,2000179,2010-03-01,
parkomat.294,POINT (12.559218394242329 55.67665732956554),166,4110,8240,GRØN,VP,VESTER SØGADE,16,,2000179,2010-03-01,
parkomat.295,POINT (12.559583813779492 55.677111223263175),167,4112,8240,GRØN,VP,VESTER SØGADE,22,,2000179,2010-03-01,
parkomat.296,POINT (12.56009099929889 55.67895993351843),168,4113,8240,GRØN,VP,VESTER SØGADE,54,Husmur,2000179,2010-03-01,
parkomat.297,POINT (12.560315328934974 55.67979167777659),169,4115,8240,GRØN,VP,VESTER SØGADE,66,Husmur,2000179,2010-03-01,
parkomat.298,POINT (12.570925044856025 55.669315059220196),170,4130,0476,GRØN,RH,BERNSTORFFSGADE,29,,2000179,2010-03-01,
parkomat.299,POINT (12.571676567701159 55.668781144770406),171,4132,0476,GRØN,RH,BERNSTORFFSGADE,35,,2000179,2010-03-01,
parkomat.300,POINT (12.570343255439813 55.671348750637115),172,4133,1432,GRØN,RH,EDVARD FALCKS GADE,2,"Blivende, eksisterende fortovsø",2000179,2010-03-01,
parkomat.301,POINT (12.560211352840073 55.67766145924682),173,4137,3540,GRØN,VP,KAMPMANNSGADE,3,,2000179,2010-03-01,
parkomat.302,POINT (12.557874584796176 55.677871751900454),174,4138,3540,GRØN,VP,KAMPMANNSGADE,,,2000179,2010-03-01,
parkomat.303,POINT (12.57679511963204 55.691878669243636),175,4268,4444,GRØN,ØV,LUNDSGADE,-,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.304,POINT (12.578992958225045 55.69177916423252),176,4312,4600,GRØN,ØV,MALMØGADE,7,,2000182,2010-03-01,
parkomat.305,POINT (12.572371399288146 55.68923764220731),177,4270,5276,GRØN,ØV,OLE SUHRS GADE,10,,2000164,2010-03-01,
parkomat.306,POINT (12.571326155638396 55.689544430935385),178,4271,5276,GRØN,ØV,OLE SUHRS GADE,19,,2000164,2010-03-01,
parkomat.307,POINT (12.58432955201718 55.68788584501181),179,4272,5280,GRØN,KA,OLFERT FISCHERS GADE,44,,2000166,2010-03-01,
parkomat.308,POINT (12.583074411513016 55.68798490163612),180,4274,5844,GRØN,KA,RIGENSGADE,9A,Husmur,2000166,2010-03-01,
parkomat.309,POINT (12.58238961102729 55.687173195092846),181,4273,5844,GRØN,KA,RIGENSGADE,9E,Husmur,2000166,2010-03-01,
parkomat.310,POINT (12.58457076780608 55.689507482814),182,4275,5844,GRØN,KA,RIGENSGADE,36,,2000166,2010-03-01,
parkomat.311,POINT (12.57324521568988 55.68924459291336),183,4277,6136,GRØN,ØV,RØRHOLMSGADE,3,,2000164,2010-03-01,
parkomat.312,POINT (12.571739006523746 55.68993720617969),184,4278,6136,GRØN,ØV,RØRHOLMSGADE,19,Husmur,2000164,2010-03-01,
parkomat.313,POINT (12.58367543128825 55.68868758545364),185,4280,6924,GRØN,KA,STOKHUSGADE,,Eksisterende fortovsø,2000166,2010-03-01,
parkomat.314,POINT (12.582113569976954 55.68913467925579),186,4281,6924,GRØN,KA,STOKHUSGADE,5,,2000182,2010-03-01,
parkomat.315,POINT (12.57320326932814 55.69064951018093),187,4284,8020,GRØN,ØV,WEBERSGADE,38,,2000164,2010-03-01,
parkomat.316,POINT (12.570500231091728 55.68650146116754),188,4297,8588,GRØN,NV,ØSTER FARIMAGSGADE,-,,2000164,2010-03-01,
parkomat.317,POINT (12.57218803299704 55.6876506021208),189,4298,8588,GRØN,NV,ØSTER FARIMAGSGADE,,,2000164,2010-03-01,
parkomat.318,POINT (12.573218136161426 55.688349973480015),190,4300,8588,GRØN,NV,ØSTER FARIMAGSGADE,2D,,2000164,2010-03-01,
parkomat.319,POINT (12.572746757592652 55.6883450733606),191,4301,8588,GRØN,NV,ØSTER FARIMAGSGADE,-,"Blivende, eksisterende fortovsø",2000164,2010-03-01,
parkomat.320,POINT (12.572058839543947 55.687899348854046),192,4299,8588,GRØN,NV,ØSTER FARIMAGSGADE,-,,2000164,2010-03-01,
parkomat.321,POINT (12.586506378277422 55.68372022816322),193,4304,1356,GRØN,KN,DRONNINGENS TVÆRGADE,21,,2000166,2010-03-01,
parkomat.322,POINT (12.586249080257243 55.68393570210213),194,4305,1356,GRØN,KN,DRONNINGENS TVÆRGADE,26,,2000166,2010-03-01,
parkomat.323,POINT (12.585967231829365 55.68319251707977),195,4308,4112,GRØN,KN,LANDGREVEN,4,,2000166,2010-03-01,
parkomat.324,POINT (12.581853850437994 55.692670297876155),196,4313,5294,GRØN,ØV,OLOF PALMES GADE,6,,2000182,2010-03-01,
parkomat.325,POINT (12.590946681159519 55.6852916107381),197,4152,0816,GRØN,KA,BREDGADE,53,Husmur,2000167,2010-03-01,
parkomat.326,POINT (12.592006994035359 55.686515097564644),198,4153,0816,GRØN,KA,BREDGADE,65B,,2000167,2010-03-01,
parkomat.327,POINT (12.591406433504742 55.68438095996296),199,4154,1944,GRØN,KN,FREDERIKSGADE,20,,2000167,2010-03-01,
parkomat.328,POINT (12.59214751676914 55.67965804518914),200,4156,5112,GRØN,KN,NYHAVN,57,"Blivende, eksisterende fortovsø",2000181,2010-03-01,
parkomat.329,POINT (12.593747693404651 55.67925707443767),201,4157,5112,GRØN,KN,NYHAVN,71,,2000181,2010-03-01,
parkomat.330,POINT (12.593844697836957 55.68021797999364),202,4155,4044,GRØN,KN,KVÆSTHUSGADE,9,,2000167,2010-03-01,
parkomat.331,POINT (12.592092596231005 55.68070588637005),203,4164,7540,GRØN,KN,TOLDBODGADE,19,,2000167,2010-03-01,
parkomat.332,POINT (12.593529372339862 55.68212967457689),204,4193,7540,GRØN,KA,TOLDBODGADE,35,,2000167,2010-03-01,
parkomat.333,POINT (12.594122593637374 55.68308072164637),205,4195,7540,GRØN,KA,TOLDBODGADE,-,,2000167,2010-03-01,
parkomat.334,POINT (12.590995414441577 55.68802917350901),206,4169,0748,GRØN,KA,BORNHOLMSGADE,6,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.335,POINT (12.597064166498606 55.688450864744645),207,4170,1162,GRØN,KA,CHURCHILLPARKEN,-,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.336,POINT (12.591266229243415 55.68749419037504),208,4173,1676,GRØN,KA,ESPLANADEN,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.337,POINT (12.591686684455624 55.687420314008655),209,4174,1676,GRØN,KA,ESPLANADEN,14,,2000182,2010-03-01,
parkomat.338,POINT (12.594274678698213 55.68770567971107),210,4175,1676,GRØN,KA,ESPLANADEN,32,,2000182,2010-03-01,
parkomat.339,POINT (12.594473029270079 55.68792187032299),211,4176,1676,GRØN,KA,ESPLANADEN,34,,2000182,2010-03-01,
parkomat.340,POINT (12.596040973784495 55.688067968368806),212,4177,1676,GRØN,KA,ESPLANADEN,,,2000182,2010-03-01,
parkomat.341,POINT (12.597306213304666 55.68821108516336),213,4178,1676,GRØN,KA,ESPLANADEN,15,Husmur,2000182,2010-03-01,
parkomat.342,POINT (12.592425929434588 55.687678456425665),214,4182,2364,GRØN,KA,GRØNNINGEN,,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.343,POINT (12.591972523479123 55.68814892939362),215,4183,2364,GRØN,KA,GRØNNINGEN,3B,,2000182,2010-03-01,
parkomat.344,POINT (12.591800507292673 55.6886638293165),216,4184,2364,GRØN,KA,GRØNNINGEN,9,,2000182,2010-03-01,
parkomat.345,POINT (12.590940486189801 55.68898783272333),217,4185,2364,GRØN,KA,GRØNNINGEN,11,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.346,POINT (12.591181065802601 55.68916513547098),218,4186,2364,GRØN,KA,GRØNNINGEN,,,2000182,2010-03-01,
parkomat.347,POINT (12.590250108875221 55.68955027512098),219,4187,2364,GRØN,KA,GRØNNINGEN,,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.348,POINT (12.590164020667103 55.68999425266818),220,4190,2364,GRØN,KA,GRØNNINGEN,19,,2000182,2010-03-01,
parkomat.349,POINT (12.589262116804257 55.69035135180879),221,4191,2364,GRØN,KA,GRØNNINGEN,27,,2000182,2010-03-01,
parkomat.350,POINT (12.591282440138237 55.688674816710915),222,4192,2560,GRØN,KA,HAMMERENSGADE,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.351,POINT (12.577622560160467 55.691334546249614),223,4324,7860,GRØN,ØV,UPSALAGADE,11,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
